Timestamp, Angle, Speed, Distance, Yaw, Pitch, Roll, AccX, AccY, AccZ, Flag
[2025-06-06 12:56:43],-12.69,0,0,4.01,8.06,-0.88,-0.43,-0.15,-0.76,0
[2025-06-06 12:56:43],-12.68,0,0,4.01,7,-0.94,-0.61,-0.42,-0.87,0
[2025-06-06 12:56:43],-12.95,0,0,4.27,5.94,-0.81,-0.14,-1.04,-0.86,0
[2025-06-06 12:56:43],-13.16,0,0,4.58,5.06,-0.5,0.73,-1.04,-0.56,0
[2025-06-06 12:56:43],-13.34,0,0,4.65,4.37,-0.25,1.02,-0.1,-0.39,0
[2025-06-06 12:56:43],-13.53,0,0,4.84,3.81,-0.31,0.32,0.28,-0.26,0
[2025-06-06 12:56:43],-13.41,0,0,4.73,3.19,-0.5,-1,-0.2,-0.34,0
[2025-06-06 12:56:43],-13.31,0,0,4.68,2.44,-0.5,-0.64,-0.52,-0.33,0
[2025-06-06 12:56:43],-13.45,0,0,4.77,1.69,-0.31,0.56,-0.22,0.03,0
[2025-06-06 12:56:43],-13.6,0,0,4.92,1,-0.06,0.88,0.13,0.25,0
[2025-06-06 12:56:43],-13.61,0,0,4.93,0.37,0.06,0.23,0.22,0.25,0
[2025-06-06 12:56:43],-14.23,0,0,5.55,-2,-0.44,-0.09,-0.27,-0.2,0
[2025-06-06 12:56:43],-14.3,0,0,5.62,-1.87,-0.44,-0.15,-0.21,-0.1,0
[2025-06-06 12:56:43],-14.29,0,0,5.61,-1.87,-0.37,0.13,-0.06,-0.08,0
[2025-06-06 12:56:43],-14.29,0,0,5.6,-1.94,-0.13,0.37,-0.24,-0.23,0
[2025-06-06 12:56:43],-14.28,0,0,5.6,-1.94,-0.13,0.42,-0.37,-0.19,0
[2025-06-06 12:56:43],-14.23,0,0,5.55,-1.94,-0.13,-0.03,-0.3,-0.28,0
[2025-06-06 12:56:43],-14.19,0,0,5.51,-1.87,-0.19,-0.11,-0.05,-0.22,0
[2025-06-06 12:56:43],-14.22,0,0,5.54,-1.62,-0.31,-0.12,0.04,-0.21,0
[2025-06-06 12:56:43],-14.31,0,0,5.63,-1.44,-0.31,-0.07,0.16,0.15,0
[2025-06-06 12:56:43],-14.42,0,0,5.74,-1.25,-0.31,0.05,-0.03,0.1,0
[2025-06-06 12:56:43],-14.39,0,0,5.71,-1.19,-0.25,0.16,-0.17,0,0
[2025-06-06 12:56:43],-14.31,0,0,5.63,-1.12,-0.25,0.22,-0.11,-0.01,0
[2025-06-06 12:56:43],-14.32,0,0,5.63,-1,-0.25,0.18,-0.14,-0.02,0
[2025-06-06 12:56:43],-14.34,0,0,5.66,-0.81,-0.31,-0.17,-0.1,0.13,0
[2025-06-06 12:56:43],-14.31,0,0,5.63,-0.69,-0.31,-0.19,-0.14,0.11,0
[2025-06-06 12:56:43],-14.09,0,0,5.41,-0.62,-0.19,0,-0.15,0.05,0
[2025-06-06 12:56:43],-13.98,0,0,5.3,-0.75,0,0.11,-0.17,-0.18,0
[2025-06-06 12:56:43],-13.99,0,0,5.31,-0.81,0.06,0.08,-0.2,-0.11,0
[2025-06-06 12:56:43],-14.07,0,0,5.39,-0.81,0.19,0.3,-0.26,-0.01,0
[2025-06-06 12:56:44],-14.08,0,0,5.4,-0.75,0.25,0.27,-0.09,-0.02,0
[2025-06-06 12:56:44],-13.95,0,0,5.27,-0.75,0.25,0.24,-0.02,-0.04,0
[2025-06-06 12:56:44],-13.86,0,0,5.18,-0.69,0.19,-0.09,-0.07,-0.23,0
[2025-06-06 12:56:44],-13.87,0,0,5.19,-0.69,0.19,-0.16,-0.09,-0.25,0
[2025-06-06 12:56:44],-13.91,0,0,5.23,-0.75,0.19,0.09,-0.23,-0.17,0
[2025-06-06 12:56:44],-13.95,0,0,5.27,-0.81,0.25,0.13,-0.21,-0.15,0
[2025-06-06 12:56:44],-13.96,0,0,5.28,-0.88,0.31,0.18,-0.15,-0.2,0
[2025-06-06 12:56:44],-13.93,0,0,5.25,-0.88,0.25,-0.06,-0.15,-0.43,0
[2025-06-06 12:56:44],-13.92,0,0,5.24,-0.81,0.25,-0.07,-0.14,-0.35,0
[2025-06-06 12:56:44],-13.92,0,0,5.24,-0.69,0.19,-0.23,-0.07,-0.2,0
[2025-06-06 12:56:44],-13.93,0,0,5.24,-0.62,0.37,-0.09,-0.1,-0.07,0
[2025-06-06 12:56:44],-13.94,0,0,5.26,-0.62,0.44,0.17,-0.13,-0.15,0
[2025-06-06 12:56:44],-13.94,0,0,5.25,-0.62,0.5,0.31,-0.17,-0.31,0
[2025-06-06 12:56:44],-13.91,0,0,5.23,-0.5,0.5,0.22,-0.22,-0.17,0
[2025-06-06 12:56:44],-13.87,0,0,5.19,-0.37,0.44,-0.01,-0.21,0.07,0
[2025-06-06 12:56:44],-13.83,0,0,5.15,-0.19,0.37,-0.16,-0.14,0,0
[2025-06-06 12:56:44],-13.78,0,0,5.1,-0.13,0.37,-0.16,-0.14,-0.08,0
[2025-06-06 12:56:44],-13.74,0,0,5.04,-0.13,0.37,0.15,-0.33,-0.21,0
[2025-06-06 12:56:44],-13.72,0,0,5.04,-0.06,0.44,0.17,-0.29,-0.15,0
[2025-06-06 12:56:44],-13.72,0,0,5.04,0,0.44,0.07,-0.18,0.08,0
[2025-06-06 12:56:44],-13.74,0,0,5.06,0.06,0.44,-0.17,-0.09,0.09,0
[2025-06-06 12:56:44],-13.75,0,0,5.07,0.06,0.44,-0.05,-0.05,0,0
[2025-06-06 12:56:44],-13.69,0,0,5.01,0,0.5,0.03,-0.07,-0.17,0
[2025-06-06 12:56:44],-13.73,0,0,5.04,-0.06,0.62,-0.1,-0.08,-0.12,0
[2025-06-06 12:56:44],-13.8,0,0,5.12,-0.19,0.75,-0.19,-0.14,-0.06,0
[2025-06-06 12:56:44],-13.93,0,0,5.25,-0.25,0.94,-0.07,-0.1,0.01,0
[2025-06-06 12:56:44],-14.06,0,0,5.38,-0.44,1.25,-0.01,-0.06,0,0
[2025-06-06 12:56:44],-14.17,0,0,5.49,-0.56,1.62,-0.08,-0.13,-0.16,0
[2025-06-06 12:56:44],-14.33,0,0,5.64,-0.81,2.12,-0.2,-0.12,-0.1,0
[2025-06-06 12:56:44],-14.42,0,0,5.74,-0.88,2.37,-0.32,-0.3,-0.15,0
[2025-06-06 12:56:44],-14.55,0,0,5.87,-1.12,3.12,-0.31,-0.28,-0.1,0
[2025-06-06 12:56:44],-14.85,0,0,6.17,-1.37,4.06,-0.21,-0.23,-0.32,0
[2025-06-06 12:56:44],-15.19,0,0,6.51,-1.56,5.25,-0.13,-0.22,-0.4,0
[2025-06-06 12:56:44],-15.49,0,0,6.81,-1.69,6.56,0.24,-0.08,-0.05,0
[2025-06-06 12:56:44],-15.68,0,0,6.99,-1.81,7.94,0.4,0,-0.01,0
[2025-06-06 12:56:44],-15.74,0,0,7.05,-1.87,9.31,0.05,0.08,-0.13,0
[2025-06-06 12:56:44],-15.77,0,0,7.09,-2.06,10.56,-0.19,-0.37,-0.32,0
[2025-06-06 12:56:44],-15.8,0,0,7.12,-2.25,11.94,-0.06,-0.38,-0.31,0
[2025-06-06 12:56:44],-15.84,0,0,7.15,-2.44,13.31,0.23,-0.11,-0.14,0
[2025-06-06 12:56:44],-15.8,0,0,7.12,-2.56,14.75,0.28,-0.12,-0.18,0
[2025-06-06 12:56:44],-15.62,0,0,6.88,-2.62,16.19,0.61,-0.28,-0.35,0
[2025-06-06 12:56:44],-15.5,0,0,6.76,-2.75,17.69,-0.33,-0.48,-0.18,0
[2025-06-06 12:56:44],-15.39,0,0,6.7,-2.81,18.5,-0.24,-0.57,-0.16,0
[2025-06-06 12:56:44],-14.88,0,0,6.19,-2.94,20.19,0.1,-0.48,-0.06,0
[2025-06-06 12:56:44],-14.84,0,0,6.16,-3.06,22,0.49,-0.29,-0.18,0
[2025-06-06 12:56:44],-14.44,0,0,5.76,-3.19,23.69,0.63,-0.19,-0.21,0
[2025-06-06 12:56:44],-14.42,0,0,5.72,-3.19,25.12,0.36,0.01,-0.21,0
[2025-06-06 12:56:44],-14.38,0,0,5.7,-3.31,26.37,-0.12,-0.03,-0.16,0
[2025-06-06 12:56:44],-14.02,0,0,5.36,-3.5,27.69,0.23,-0.34,-0.33,0
[2025-06-06 12:56:44],-14.11,0,0,5.43,-3.62,28.94,0.38,-0.26,-0.21,0
[2025-06-06 12:56:44],-13.59,0,0,4.91,-3.69,30,0.28,0.03,-0.14,0
[2025-06-06 12:56:45],-13.63,0,0,4.95,-3.75,31,0.03,-0.11,-0.14,0
[2025-06-06 12:56:45],-13.65,0,0,4.97,-3.87,32,0.07,-0.28,-0.22,0
[2025-06-06 12:56:45],-13.51,0,0,4.85,-3.87,32.88,0.24,-0.04,-0.13,0
[2025-06-06 12:56:45],-13.57,0,0,4.92,-3.87,33.75,-0.01,-0.05,0.11,0
[2025-06-06 12:56:45],-13.64,0,0,4.96,-3.87,34.56,-0.07,-0.26,0.13,0
[2025-06-06 12:56:45],-13.31,0,0,4.63,-3.94,35.44,0.12,-0.27,0.02,0
[2025-06-06 12:56:45],-13.28,0,0,4.6,-3.94,36.25,0.29,-0.19,-0.11,0
[2025-06-06 12:56:45],-13.25,0,0,4.54,-3.81,36.94,0.16,0.12,0.1,0
[2025-06-06 12:56:45],-13.17,0,0,4.45,-3.69,37.5,0.08,0.23,0.15,0
[2025-06-06 12:56:45],-13.08,0,0,4.4,-3.69,37.88,0.17,0.01,-0.04,0
[2025-06-06 12:56:45],-13,0,0,4.29,-3.69,38,0.44,0,-0.16,0
[2025-06-06 12:56:45],-12.96,0,0,4.27,-3.5,37.69,0.3,0.35,0.01,0
[2025-06-06 12:56:45],-12.94,0,0,4.26,-3.44,37.13,0.02,0.19,0.2,0
[2025-06-06 12:56:45],-12.88,0,0,4.19,-3.62,36.06,0.2,-0.23,-0.01,0
[2025-06-06 12:56:45],-12.87,0,0,4.21,-3.75,35.19,0.53,0.16,-0.03,0
[2025-06-06 12:56:45],-12.9,0,0,4.22,-3.75,34,0.45,0.28,-0.18,0
[2025-06-06 12:56:45],-12.88,0,0,4.2,-3.75,32.63,0.14,-0.05,-0.16,0
[2025-06-06 12:56:45],-12.1,0,0,3.42,-3.75,31.12,-0.04,-0.45,-0.13,0
[2025-06-06 12:56:45],-12.1,0,0,3.46,-3.75,29.5,-0.03,-0.39,-0.03,0
[2025-06-06 12:56:45],-11.65,0,0,3.04,-3.75,27.94,0.03,-0.34,-0.16,0
[2025-06-06 12:56:45],-11.81,0,0,3.13,-3.75,26.31,0.26,-0.18,-0.22,0
[2025-06-06 12:56:45],-11.95,0,0,3.27,-3.69,24.56,0.3,-0.08,-0.32,0
[2025-06-06 12:56:45],-11.55,0,0,2.92,-3.56,22.69,0.14,-0.19,-0.13,0
[2025-06-06 12:56:45],-11.67,0,0,3.04,-3.44,20.69,-0.09,-0.26,-0.12,0
[2025-06-06 12:56:45],-11.36,0,0,2.68,-3.31,18.75,-0.1,-0.37,-0.16,0
[2025-06-06 12:56:45],-11.54,0,0,2.86,-3.25,16.94,0.09,-0.32,-0.22,0
[2025-06-06 12:56:45],-11.76,0,0,3.09,-3.06,15.19,-0.11,-0.22,-0.21,0
[2025-06-06 12:56:45],-11.83,0,0,3.21,-2.87,13.56,-0.29,-0.22,-0.04,0
[2025-06-06 12:56:45],-11.92,0,0,3.25,-2.75,12.06,-0.03,-0.15,-0.12,0
[2025-06-06 12:56:45],-11.81,0,0,3.13,-2.62,10.69,0.12,-0.3,-0.32,0
[2025-06-06 12:56:45],-11.85,0,0,3.16,-2.44,9.38,0.02,-0.2,-0.36,0
[2025-06-06 12:56:45],-11.86,0,0,3.18,-2.06,8.06,0.18,-0.01,-0.43,0
[2025-06-06 12:56:45],-11.72,0,0,2.96,-1.69,6.75,0.04,-0.05,-0.33,0
[2025-06-06 12:56:45],-11.56,0,0,2.78,-1.19,5.44,-0.1,-0.07,-0.16,0
[2025-06-06 12:56:45],-11.36,0,0,2.56,-0.75,4.25,-0.64,-0.06,-0.16,0
[2025-06-06 12:56:45],-11.15,0,0,2.46,-0.44,3.31,-0.42,-0.21,-0.25,0
[2025-06-06 12:56:45],-10.96,0,0,2.28,-0.31,2.62,-0.3,-0.34,-0.24,0
[2025-06-06 12:56:45],-10.94,0,0,2.26,-0.13,2,0.11,-0.36,-0.28,0
[2025-06-06 12:56:45],-10.9,0,0,2.22,0.06,1.56,0.33,-0.26,-0.14,0
[2025-06-06 12:56:45],-10.86,0,0,2.18,0.44,1.12,0.7,-0.07,-0.1,0
[2025-06-06 12:56:45],-10.72,0,0,2.04,0.88,0.5,0.72,0.15,0.08,0
[2025-06-06 12:56:45],-10.47,0,0,1.79,1.12,0.06,0.06,0.45,0.31,0
[2025-06-06 12:56:45],-10.13,0,0,1.45,1.69,-1.5,-0.4,0.29,0.24,0
[2025-06-06 12:56:45],-9.82,0,0,1.14,1.81,-2.56,-0.34,-0.28,0.04,0
[2025-06-06 12:56:45],-9.6,0,0,0.91,1.75,-3.5,-0.13,-0.31,0,0
[2025-06-06 12:56:45],-9.49,0,0,0.81,1.56,-4.31,0.35,-0.27,0.14,0
[2025-06-06 12:56:45],-9.4,0,0,0.72,1.5,-5.12,0.48,-0.13,0.24,0
[2025-06-06 12:56:45],-9.27,0,0,0.59,1.5,-6.12,-0.12,0.04,0.15,0
[2025-06-06 12:56:45],-9.11,0,0,0.43,1.5,-7.12,-0.57,0.1,-0.08,0
[2025-06-06 12:56:45],-8.99,0,0,0.31,1.44,-7.94,-0.55,0,-0.12,0
[2025-06-06 12:56:46],-8.95,0,0,0.27,1.19,-8.56,-0.12,-0.22,-0.11,0
[2025-06-06 12:56:46],-9.02,0,0,0.33,1.06,-8.75,0.09,-0.36,-0.08,0
[2025-06-06 12:56:46],-9.45,0,0,0.79,0.69,-9.38,0.45,-0.28,-0.1,0
[2025-06-06 12:56:46],-9.47,0,0,0.77,0.56,-9.81,0.49,-0.15,0.09,0
[2025-06-06 12:56:46],-9.87,0,0,1.19,0.5,-10.06,0.6,0.21,0.2,0
[2025-06-06 12:56:46],-9.67,0,0,0.99,0.44,-10.75,0.64,0.33,0.33,0
[2025-06-06 12:56:46],-9.39,0,0,0.71,0.25,-11.75,0.27,0.21,0.13,0
[2025-06-06 12:56:46],-9.43,0,0,0.75,0,-13.19,0.26,-0.11,0.1,0
[2025-06-06 12:56:46],-9.13,0,0,0.45,-0.5,-15.75,0.52,-0.3,0.43,0
[2025-06-06 12:56:46],-9.11,0,0,0.43,-0.69,-16.75,0.44,-0.3,0.54,0
[2025-06-06 12:56:46],-8.76,0,0,0.08,-1.31,-20.31,0.09,-0.28,0.63,0
[2025-06-06 12:56:46],-8.53,0,0,-0.15,-1.5,-21.62,-0.65,0.31,0.32,0
[2025-06-06 12:56:46],-8.88,0,0,0.2,-2,-24.37,0.14,-0.23,-0.06,0
[2025-06-06 12:56:46],-8.99,0,0,0.31,-2.94,-28.5,0.15,-0.25,-0.06,0
[2025-06-06 12:56:46],-9.57,0,0,0.89,-3.25,-29.75,-0.02,-0.2,-0.24,0
[2025-06-06 12:56:46],-9.72,0,0,1.04,-3.87,-32.31,-0.81,-0.47,-0.82,0
[2025-06-06 12:56:46],-9.97,0,0,1.29,-4.37,-34.69,-0.85,-0.41,-1.01,0
[2025-06-06 12:56:46],-10.95,0,0,2.27,-4.75,-36.38,0.05,-0.31,-0.84,0
[2025-06-06 12:56:46],-11.38,0,0,2.7,-5.06,-38,-0.25,-0.34,-0.63,0
[2025-06-06 12:56:46],-12.42,0,0,3.74,-5.19,-38.69,-0.07,-0.19,-0.58,0
[2025-06-06 12:56:46],-12.78,0,0,4.1,-5.19,-39.25,0.26,-0.11,-0.64,0
[2025-06-06 12:56:46],-13.08,0,0,4.4,-5.19,-39.5,0.59,0.06,-0.47,0
[2025-06-06 12:56:46],-13.26,0,0,4.58,-5.12,-40,0.66,-0.08,-0.38,0
[2025-06-06 12:56:46],-13.32,0,0,4.64,-4.87,-40.81,0.5,-0.05,-0.38,0
[2025-06-06 12:56:46],-13.32,0,0,4.64,-4.81,-41.19,0.32,0.1,-0.29,0
[2025-06-06 12:56:46],-13.37,0,0,4.69,-4.5,-41.81,-0.12,0.23,-0.34,0
[2025-06-06 12:56:46],-13.4,0,0,4.74,-4.31,-42.38,0.03,0.04,-0.36,0
[2025-06-06 12:56:46],-13.44,0,0,4.76,-4.19,-42.62,0.09,-0.09,-0.38,0
[2025-06-06 12:56:46],-13.46,0,0,4.78,-4.06,-42.94,-0.13,-0.19,-0.38,0
[2025-06-06 12:56:46],-13.49,0,0,4.81,-4,-42.94,-0.21,-0.29,-0.45,0
[2025-06-06 12:56:46],-13.58,0,0,4.9,-3.94,-42.69,0.11,-0.27,-0.36,0
[2025-06-06 12:56:46],-13.75,0,0,5.07,-3.81,-42.19,0.26,-0.15,-0.17,0
[2025-06-06 12:56:46],-13.89,0,0,5.21,-3.62,-41.44,0.21,-0.04,-0.12,0
[2025-06-06 12:56:46],-13.96,0,0,5.28,-3.44,-40.56,0.02,0.05,-0.05,0
[2025-06-06 12:56:46],-13.97,0,0,5.32,-3.25,-39.5,-0.27,0.36,-0.16,0
[2025-06-06 12:56:46],-14.05,0,0,5.37,-3.19,-38.94,-0.34,0.43,-0.25,0
[2025-06-06 12:56:46],-14.25,0,0,5.67,-3.06,-36.69,-0.03,-0.21,-0.5,0
[2025-06-06 12:56:46],-14.45,0,0,5.76,-3,-35.81,0.49,-0.38,-0.2,0
[2025-06-06 12:56:46],-14.55,0,0,5.87,-2.94,-34,0.64,-0.3,-0.21,0
[2025-06-06 12:56:46],-14.51,0,0,5.83,-2.75,-32.06,0.14,0.19,-0.21,0
[2025-06-06 12:56:46],-15.24,0,0,6.56,-2.5,-30.19,-0.04,0.33,-0.31,0
[2025-06-06 12:56:46],-15.23,0,0,6.55,-2.19,-28.25,-0.44,0.13,-0.59,0
[2025-06-06 12:56:46],-15.27,0,0,6.59,-1.94,-26.12,-0.08,-0.16,-0.33,0
[2025-06-06 12:56:46],-15.9,0,0,7.22,-1.81,-23.87,0.02,-0.32,-0.07,0
[2025-06-06 12:56:46],-15.96,0,0,7.27,-1.69,-21.69,0.24,-0.38,0.02,0
[2025-06-06 12:56:46],-15.94,0,0,7.26,-1.62,-20.56,0.29,-0.36,0.03,0
[2025-06-06 12:56:46],-16.34,0,0,7.66,-1.5,-18.5,-0.38,-0.06,0.1,0
[2025-06-06 12:56:46],-16.35,0,0,7.67,-1.37,-16.37,-0.35,0.21,-0.07,0
[2025-06-06 12:56:46],-16.93,0,0,8.25,-1.37,-14.19,-0.04,0.11,0.01,0
[2025-06-06 12:56:46],-17.2,0,0,8.52,-1.62,-12,0.71,-0.15,0.16,0
[2025-06-06 12:56:46],-17.39,0,0,8.71,-1.87,-9.94,0.86,-0.08,0.16,0
[2025-06-06 12:56:46],-17.76,0,0,9.08,-2,-8.06,0.58,-0.09,-0.02,0
[2025-06-06 12:56:47],-17.71,0,0,9.03,-2.12,-6.37,0.28,0.05,-0.21,0
[2025-06-06 12:56:47],-17.9,0,0,9.22,-2.19,-4.87,-0.02,0.14,-0.21,0
[2025-06-06 12:56:47],-17.99,0,0,9.31,-2.44,-2.81,-0.13,0.19,-0.18,0
[2025-06-06 12:56:47],-18.12,0,0,9.44,-2.62,-2.06,0.31,0.02,-0.08,0
[2025-06-06 12:56:47],-18.18,0,0,9.5,-2.94,-0.69,0.74,-0.26,-0.24,0
[2025-06-06 12:56:47],-18.15,0,0,9.47,-3.19,0.5,0.64,-0.18,-0.21,0
[2025-06-06 12:56:47],-18.08,0,0,9.4,-3.19,1.5,0.41,0.05,-0.2,0
[2025-06-06 12:56:47],-18.08,0,0,9.4,-3.12,2.37,-0.2,0.25,-0.31,0
[2025-06-06 12:56:47],-18.09,0,0,9.41,-3.19,3.19,-0.05,0.02,-0.47,0
[2025-06-06 12:56:47],-18.11,0,0,9.43,-3.25,3.62,0.27,0.02,-0.37,0
[2025-06-06 12:56:47],-18.07,0,0,9.38,-3.37,4.44,0.64,-0.21,-0.42,0
[2025-06-06 12:56:47],-17.94,0,0,9.25,-3.37,5,0.73,-0.3,-0.44,0
[2025-06-06 12:56:47],-17.78,0,0,9.1,-3.19,5.31,0.28,-0.2,-0.16,0
[2025-06-06 12:56:47],-17.63,0,0,8.95,-2.75,5.44,-0.09,-0.02,-0.03,0
[2025-06-06 12:56:47],-17.47,0,0,8.79,-2.37,5.44,-0.19,0.02,-0.01,0
[2025-06-06 12:56:47],-17.4,0,0,8.68,-2.06,5.37,-0.03,-0.03,0.11,0
[2025-06-06 12:56:47],-17.34,0,0,8.66,-1.87,5.31,0.38,-0.1,0.2,0
[2025-06-06 12:56:47],-17.31,0,0,8.61,-1.75,5.19,0.27,-0.09,0.4,0
[2025-06-06 12:56:47],-17.23,0,0,8.55,-1.56,5,-0.16,-0.05,0.36,0
[2025-06-06 12:56:47],-17.2,0,0,8.51,-1.37,4.69,-0.08,0.01,0.37,0
[2025-06-06 12:56:47],-17.2,0,0,8.53,-1.31,4.44,0.35,0.14,0.45,0
[2025-06-06 12:56:47],-17.17,0,0,8.49,-1.31,4.12,0.41,0.33,0.48,0
[2025-06-06 12:56:47],-17.12,0,0,8.36,-1.37,3.5,0.19,0.3,0.27,0
[2025-06-06 12:56:47],-16.97,0,0,8.23,-1.44,2.62,0.21,0.2,0.13,0
[2025-06-06 12:56:47],-16.86,0,0,8.14,-1.62,1.56,0.33,-0.12,0.06,0
[2025-06-06 12:56:47],-16.81,0,0,8.13,-1.75,0.31,0.3,-0.31,0.11,0
[2025-06-06 12:56:47],-16.54,0,0,7.86,-1.81,-1,0.04,-0.25,0.21,0
[2025-06-06 12:56:47],-16.52,0,0,7.81,-1.87,-2.37,-0.15,-0.19,0.11,0
[2025-06-06 12:56:47],-16.48,0,0,7.8,-2,-3.75,0.1,-0.26,-0.03,0
[2025-06-06 12:56:47],-16.3,0,0,7.67,-2.19,-5.19,0.16,-0.33,-0.03,0
[2025-06-06 12:56:47],-16.42,0,0,7.82,-2.31,-6.56,0.24,-0.17,-0.05,0
[2025-06-06 12:56:47],-16.58,0,0,7.79,-2.37,-7.94,0.2,-0.11,-0.11,0
[2025-06-06 12:56:47],-16.51,0,0,7.86,-2.44,-9.44,0.3,0.17,-0.21,0
[2025-06-06 12:56:47],-16.56,0,0,7.89,-2.44,-11,0.43,0.19,-0.15,0
[2025-06-06 12:56:47],-16.47,0,0,7.79,-2.44,-12.69,0.24,0.06,-0.26,0
[2025-06-06 12:56:47],-16.51,0,0,7.88,-2.44,-14.5,0.12,-0.01,-0.37,0
[2025-06-06 12:56:47],-16.59,0,0,7.91,-2.44,-16.25,0.16,-0.09,-0.34,0
[2025-06-06 12:56:47],-16.72,0,0,8.03,-2.37,-18.06,0.25,-0.1,-0.24,0
[2025-06-06 12:56:47],-16.73,0,0,8.05,-2.37,-19.87,0.04,-0.17,-0.27,0
[2025-06-06 12:56:47],-16.76,0,0,8.07,-2.25,-21.62,0.05,-0.04,-0.16,0
[2025-06-06 12:56:47],-16.82,0,0,8.17,-2.19,-23.25,-0.01,-0.04,-0.03,0
[2025-06-06 12:56:47],-16.88,0,0,8.2,-2.19,-24.87,0.02,-0.01,-0.13,0
[2025-06-06 12:56:47],-16.89,0,0,8.2,-2.19,-26.5,-0.03,-0.32,-0.34,0
[2025-06-06 12:56:47],-16.89,0,0,8.22,-2.25,-27.94,0.11,-0.21,-0.46,0
[2025-06-06 12:56:47],-16.98,0,0,8.32,-2.25,-29.25,0.47,-0.09,-0.26,0
[2025-06-06 12:56:47],-17.02,0,0,8.32,-2.25,-30.5,0.51,0.16,0.09,0
[2025-06-06 12:56:47],-16.97,0,0,8.28,-2.19,-31.87,0.03,-0.04,-0.01,0
[2025-06-06 12:56:47],-16.99,0,0,8.31,-2.25,-33.25,-0.11,-0.22,-0.27,0
[2025-06-06 12:56:47],-16.88,0,0,8.17,-2.25,-34.5,0.01,-0.29,-0.43,0
[2025-06-06 12:56:47],-17.19,0,0,8.5,-2.25,-35.63,0.16,-0.19,-0.48,0
[2025-06-06 12:56:48],-17.16,0,0,8.46,-2.19,-36.56,-0.19,-0.14,-0.44,0
[2025-06-06 12:56:48],-17.15,0,0,8.49,-2.19,-37.38,-0.18,-0.17,-0.52,0
[2025-06-06 12:56:48],-17.19,0,0,8.53,-2.12,-37.88,0.2,-0.11,-0.48,0
[2025-06-06 12:56:48],-17.25,0,0,8.58,-2.06,-38.19,0.44,-0.06,-0.36,0
[2025-06-06 12:56:48],-17.27,0,0,8.57,-2,-38.31,0.43,-0.03,-0.15,0
[2025-06-06 12:56:48],-17.22,0,0,8.5,-1.94,-38.38,0.11,0.02,-0.13,0
[2025-06-06 12:56:48],-17.13,0,0,8.45,-1.87,-38.31,-0.16,0.04,-0.33,0
[2025-06-06 12:56:48],-17.06,0,0,8.37,-1.81,-38.13,-0.06,0.02,-0.51,0
[2025-06-06 12:56:48],-17.06,0,0,8.42,-1.75,-37.69,0.11,-0.12,-0.52,0
[2025-06-06 12:56:48],-17.41,0,0,8.73,-1.62,-37,0.06,-0.17,-0.43,0
[2025-06-06 12:56:48],-17.53,0,0,8.85,-1.37,-36.13,-0.11,-0.21,-0.29,0
[2025-06-06 12:56:48],-17.65,0,0,8.96,-1.12,-35.06,-0.08,-0.06,-0.28,0
[2025-06-06 12:56:48],-18.12,0,0,9.43,-1,-34.44,0.15,0.01,-0.1,0
[2025-06-06 12:56:48],-18.2,0,0,9.52,-0.62,-32.56,0.46,0.13,-0.01,0
[2025-06-06 12:56:48],-18.36,0,0,9.67,-0.37,-31.44,0.5,0.19,0.05,0
[2025-06-06 12:56:48],-18.37,0,0,9.69,-0.06,-30.44,0.09,0.25,-0.04,0
[2025-06-06 12:56:48],-18.39,0,0,9.71,0.06,-29.81,-0.09,-0.07,-0.11,0
[2025-06-06 12:56:48],-18.77,0,0,10.09,0.13,-28.56,0,-0.5,-0.08,0
[2025-06-06 12:56:48],-18.84,0,0,10.16,0.13,-26.56,-0.1,-0.53,0.05,0
[2025-06-06 12:56:48],-19.21,0,0,10.53,0.13,-25.12,-0.01,-0.38,0.02,0
[2025-06-06 12:56:48],-19.25,0,0,10.59,0.13,-23.62,0.1,-0.23,-0.02,0
[2025-06-06 12:56:48],-19.31,0,0,10.63,0.13,-22.06,-0.06,-0.06,0.02,0
[2025-06-06 12:56:48],-19.54,0,0,10.86,0.06,-20.44,-0.07,-0.1,-0.01,0
[2025-06-06 12:56:48],-19.7,0,0,11.02,-0.13,-18.75,-0.11,-0.2,-0.14,0
[2025-06-06 12:56:48],-20.05,0,0,11.37,-0.19,-17.87,-0.03,-0.2,-0.13,0
[2025-06-06 12:56:48],-20.2,0,0,11.52,-0.44,-16.12,0.4,-0.36,0.11,0
[2025-06-06 12:56:48],-20.31,0,0,11.63,-0.56,-14.38,0.25,-0.13,0.07,0
[2025-06-06 12:56:48],-20.39,0,0,11.71,-0.69,-12.13,-0.06,0.14,-0.17,0
[2025-06-06 12:56:48],-20.46,0,0,11.77,-0.81,-10.69,-0.06,0.16,-0.37,0
[2025-06-06 12:56:48],-20.54,0,0,11.85,-0.94,-10,0.46,0.06,-0.3,0
[2025-06-06 12:56:48],-20.67,0,0,11.99,-1.25,-8.56,0.57,-0.01,-0.13,0
[2025-06-06 12:56:48],-20.76,0,0,12.08,-1.62,-7.12,0.32,-0.23,-0.25,0
[2025-06-06 12:56:48],-20.56,0,0,11.88,-1.87,-5.87,0.41,-0.23,-0.41,0
[2025-06-06 12:56:48],-20.44,0,0,11.76,-2,-4,0.33,-0.19,-0.47,0
[2025-06-06 12:56:48],-20.19,0,0,11.51,-2,-3.44,0.37,-0.04,-0.43,0
